STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,BASE_PER,Base year,DECIMALS,Decimals
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2018,,20187.26045,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2017,,18163.57945,,B,Time series break,D,Definition differs,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2016,,15755.96564,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2015,,14166.44921,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2014,,13513.42545,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2013,,12725.7034,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2012,,12049.67216,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2011,,11345.27658,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2010,,10548.80657,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2009,,10453.07223,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2008,,10900.81751,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2007,,10669.89551,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2006,,9400.876299,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2005,,8674.427776,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2004,,7961.231136,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2003,,7637.551392,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2002,,7990.560711,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2001,,8125.137693,,D,Definition differs,,,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,ISR,Israel,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",Q,Constant prices,_Z,Not applicable,2000,,7622.313635,,B,Time series break,D,Definition differs,,,,,,,6,Millions,2020,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2024,,20868.783,,P,Provisional value,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2023,,19509.83295,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2022,,18015.77433,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2021,,17235.425,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2020,,15620.208,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2019,,15109.898,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2018,,13158.259,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2017,,11867.981,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2016,,10852.674,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2015,,10118.2,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2014,,9551.244,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2013,,9156.953,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2012,,8809.188,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2011,,8171,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2010,,7487.5,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2009,,6924.6,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2008,,6812.6989,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2007,,6356.9312,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2006,,5926.5129,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2005,,5551.553113,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2004,,5403.617399,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2003,,5177.444034,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2002,,5200.737213,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2001,,5373.377777,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BEL,Belgium,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),XDC,National currency,V,Current prices,_Z,Not applicable,2000,,4963.947463,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2023,,69866,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2022,,68602,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2021,,66898,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2020,,63103,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2019,,61657,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2018,,59629,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2017,,57934,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2016,,54601,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2015,,52181,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2014,,50025,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2013,,47795,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2012,,46747,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2011,,45578,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2010,,44774,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2009,,44762,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2008,,43699,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2007,,41327,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2005,,36555,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2003,,35267,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2001,,34506,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,1999,,30961,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,1997,,30244,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,1995,,26662,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NOR,Norway,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,1993,,21825,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2023,,9.619018173,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2021,,9.426437532,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2019,,10.48257272,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2017,,9.295120062,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2015,,10.55877011,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2013,,8.006082834,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2011,,7.470553188,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2009,,7.538159004,,,,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2007,,6.864184554,,E,Estimated value,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2005,,6.30789834,,E,Estimated value,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2003,,6.466951031,,E,Estimated value,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,2001,,5.718904833,,B,Time series break,E,Estimated value,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,1999,,4.970871803,,E,Estimated value,,,,,,,,,0,Units,,,1,One
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,NZL,New Zealand,A,Annual,T_RS,Researchers,10P3EMP,Per 1 000 employment,_Z,Not applicable,_Z,Not applicable,1997,,4.955885183,,E,Estimated value,,,,,,,,,0,Units,,,1,One
